1,25
5,21
1,105
5,101
1,121
21,101
21,125
25,121
5,125
25,105
125,101
121,105
51,71
71,75
75,55
55,51
51,113
71,113
75,113
55,113
51,13
71,13
75,13
55,13
113,1
113,5
113,21
113,25
13,101
13,121
13,125
13,105
61,5
61,105
61,25
61,125
65,1
65,101
65,21
65,121
73,1
73,101
73,5
73,105
53,21
53,121
53,25
53,125
62,68
64,58
58,62
68,64
62,86
62,36
68,48
68,98
64,40
64,90
58,28
58,78
86,106
86,116
36,6
36,16
48,22
48,24
98,122
98,124
40,10
40,20
90,110
90,120
28,2
28,4
78,102
78,104
2,6
102,106
16,22
116,122
24,20
120,124
110,104
4,10
