1,25
5,21
1,105
5,101
1,121
21,101
21,125
25,121
5,125
25,105
125,101
121,105
51,71
71,75
55,75
55,51
7,17
19,17
19,9
9,7
107,117
117,119
119,109
109,107
51,7
51,107
71,17
71,117
75,19
75,119
55,9
55,109
63,32
63,44
63,84
63,92
32,3
32,11
32,51
44,15
44,23
44,75
92,71
92,111
92,123
84,103
84,115
84,55
12,112
18,118
14,114
8,108
56,60
36,40
66,70
86,90
28,48
52,72
78,98
54,74
51,71
71,75
75,55
55,51
51,113
71,113
75,113
55,113
51,13
71,13
75,13
55,13
61,82
61,32
61,92
61,42
73,92
73,42
73,44
73,94
65,44
65,94
65,34
65,84
53,32
53,82
53,34
53,84
113,92
113,94
113,84
113,82
13,32
13,42
13,44
13,34
1,32
21,42
25,44
5,34
101,82
121,92
125,94
105,84
113,1
113,5
113,21
113,25
13,101
13,121
13,125
13,105
61,5
61,105
61,25
61,125
65,1
65,101
65,21
65,121
73,1
73,101
73,5
73,105
53,21
53,121
53,25
53,125
