1,101
5,105
21,121
25,125
1,21
21,25
25,5
1,5
101,121
121,125
125,105
105,101
1,125
21,105
5,121
25,101
32,42
42,44
44,34
34,32
32,82
42,92
44,94
34,84
82,92
92,94
94,84
84,82
82,101
84,105
92,121
94,125
32,1
34,5
42,21
44,25
3,101
3,105
51,5
51,105
103,1
103,5
55,1
55,101
51,21
51,121
11,121
11,101
71,1
71,101
111,1
111,21
71,25
71,125
23,121
23,125
75,21
75,121
123,21
123,25
75,5
75,105
15,105
15,125
55,125
55,25
115,5
115,25
111,105
111,125
123,101
123,105
115,101
115,121
103,121
103,125
11,5
11,25
23,1
23,5
15,1
15,21
3,21
3,25
113,1
113,5
113,21
113,25
13,101
13,121
13,125
13,105
61,5
61,105
61,25
61,125
65,1
65,101
65,21
65,121
73,1
73,101
73,5
73,105
53,21
53,121
53,25
53,125
