32,42
42,44
44,34
34,32
32,82
42,92
44,94
34,84
82,92
92,94
94,84
84,82
82,101
84,105
92,121
94,125
32,1
34,5
42,21
44,25
63,32
63,44
63,84
63,92
32,3
32,11
32,51
44,15
44,23
44,75
92,71
92,111
92,123
84,103
84,115
84,55
51,71
71,75
75,55
55,51
51,113
71,113
75,113
55,113
51,13
71,13
75,13
55,13
61,82
61,32
61,92
61,42
73,92
73,42
73,44
73,94
65,44
65,94
65,34
65,84
53,32
53,82
53,34
53,84
113,92
113,94
113,84
113,82
13,32
13,42
13,44
13,34
1,32
21,42
25,44
5,34
101,82
121,92
125,94
105,84
113,1
113,5
113,21
113,25
13,101
13,121
13,125
13,105
61,5
61,105
61,25
61,125
65,1
65,101
65,21
65,121
73,1
73,101
73,5
73,105
53,21
53,121
53,25
53,125
62,68
64,58
58,62
68,64
62,86
62,36
68,48
68,98
64,40
64,90
58,28
58,78
86,106
86,116
36,6
36,16
48,22
48,24
98,122
98,124
40,10
40,20
90,110
90,120
28,2
28,4
78,102
78,104
2,6
102,106
16,22
116,122
24,20
120,124
110,104
4,10
