1,101
5,105
21,121
25,125
1,21
21,25
25,5
1,5
101,121
121,125
125,105
105,101
1,125
21,105
5,121
25,101
1,25
5,21
1,105
5,101
1,121
21,101
21,125
25,121
5,125
25,105
125,101
121,105
32,5
32,21
82,105
82,121
42,1
42,25
92,101
92,125
44,21
44,5
94,105
94,121
34,1
34,25
84,101
84,125
34,105
84,5
32,101
82,1
42,121
92,21
44,125
94,25
61,82
61,32
61,92
61,42
73,92
73,42
73,44
73,94
65,44
65,94
65,34
65,84
53,32
53,82
53,34
53,84
113,92
113,94
113,84
113,82
13,32
13,42
13,44
13,34
1,32
21,42
25,44
5,34
101,82
121,92
125,94
105,84
