1,101
5,105
21,121
25,125
1,21
21,25
25,5
1,5
101,121
121,125
125,105
105,101
1,125
21,105
5,121
25,101
1,25
5,21
1,105
5,101
1,121
21,101
21,125
25,121
5,125
25,105
125,101
121,105
51,71
71,75
55,75
55,51
7,17
19,17
19,9
9,7
107,117
117,119
119,109
109,107
51,7
51,107
71,17
71,117
75,19
75,119
55,9
55,109
3,101
3,105
51,5
51,105
103,1
103,5
55,1
55,101
51,21
51,121
11,121
11,101
71,1
71,101
111,1
111,21
71,25
71,125
23,121
23,125
75,21
75,121
123,21
123,25
75,5
75,105
15,105
15,125
55,125
55,25
115,5
115,25
111,105
111,125
123,101
123,105
115,101
115,121
103,121
103,125
11,5
11,25
23,1
23,5
15,1
15,21
3,21
3,25
12,112
18,118
14,114
8,108
56,60
36,40
66,70
86,90
28,48
52,72
78,98
54,74
51,71
71,75
75,55
55,51
51,113
71,113
75,113
55,113
51,13
71,13
75,13
55,13
