1,125
21,105
5,121
25,101
32,42
42,44
44,34
34,32
32,82
42,92
44,94
34,84
82,92
92,94
94,84
84,82
82,101
84,105
92,121
94,125
32,1
34,5
42,21
44,25
1,25
5,21
1,105
5,101
1,121
21,101
21,125
25,121
5,125
25,105
125,101
121,105
12,112
18,118
14,114
8,108
56,60
36,40
66,70
86,90
28,48
52,72
78,98
54,74
32,5
32,21
82,105
82,121
42,1
42,25
92,101
92,125
44,21
44,5
94,105
94,121
34,1
34,25
84,101
84,125
34,105
84,5
32,101
82,1
42,121
92,21
44,125
94,25
51,71
71,75
75,55
55,51
51,113
71,113
75,113
55,113
51,13
71,13
75,13
55,13
62,68
64,58
58,62
68,64
62,86
62,36
68,48
68,98
64,40
64,90
58,28
58,78
86,106
86,116
36,6
36,16
48,22
48,24
98,122
98,124
40,10
40,20
90,110
90,120
28,2
28,4
78,102
78,104
2,6
102,106
16,22
116,122
24,20
120,124
110,104
4,10
